store_id,timezone_str
6807898943856170000,America/Phoenix
5618202929726320000,America/Phoenix
7566074466040170000,America/Phoenix
2261834205073490000,America/Phoenix
474411767154024000,America/Phoenix
1832931292863730000,America/Phoenix
7474514881277910000,America/Phoenix
1046625104556730000,America/Phoenix
9181264351058900000,America/Phoenix
6219679476701010000,America/Phoenix
2109554170755290000,America/Phoenix
652478134821610000,America/Phoenix
7387454993601760000,America/Phoenix
832805588784302000,America/Phoenix
7888854045762670000,America/Phoenix
4765030589977630000,America/Phoenix
2180770501778260000,America/Phoenix
6602066851781520000,America/Phoenix
89462909834904000,America/Phoenix
6443269148654590000,America/Phoenix
9199339284879330000,America/Phoenix
3324627668005350000,America/Phoenix
3250917539886500000,America/Phoenix
6684297343459590000,America/Phoenix
2081149492145270000,America/Phoenix
7134139154225160000,America/Phoenix
2465943619379260000,America/Phoenix
8330214993571250000,America/Phoenix
6871238339715620000,America/Phoenix
3960938624827430000,America/Phoenix
4085661495429970000,America/Phoenix
8462086929764930000,America/Phoenix
4194698520841500000,America/Phoenix
1026215891482400000,America/Phoenix
7552674248416560000,America/Phoenix
2838051631963940000,America/Phoenix
5005636454490140000,America/Phoenix
3615972900957970000,America/Phoenix
813383464952749000,America/Phoenix
4604173050181300000,America/Phoenix
864127136104098000,America/Phoenix
3461386292049300000,America/Phoenix
8388068516945680000,America/Phoenix
9039768563715710000,America/Phoenix
4529390634978590000,America/Phoenix
4476869609123000000,America/Phoenix
5468603618928640000,America/Phoenix
7697274636550990000,America/Phoenix
7808259831015170000,America/Phoenix
1215441179124650000,America/Phoenix
3704723944065550000,America/Phoenix
8836897458363370000,America/Phoenix
6478667914949400000,America/Phoenix
6235187185685380000,America/Phoenix
2863660692169830000,America/Phoenix
1271302586752060000,America/Phoenix
1169124698514550000,America/Phoenix
8909529438217820000,America/Phoenix
6270050472876570000,America/Phoenix
1533019872267160000,America/Phoenix
3988685870699670000,America/Phoenix
8133677976363560000,America/Phoenix
7505533899438280000,America/Phoenix
8697222365283750000,America/Phoenix
1153407512324830000,America/Phoenix
3895384754832310000,America/Phoenix
625693576506770000,America/Phoenix
7375902515618520000,America/Phoenix
2486431126331390000,America/Phoenix
1298971205638810000,America/Phoenix
8832246635563770000,America/Phoenix
267283574377882000,America/Phoenix
5297381798181080000,America/Phoenix
2666966683491790000,America/Phoenix
5802620188199380000,America/Phoenix
6365874854770610000,America/Phoenix
2983802661891060000,America/Phoenix
2985707264066690000,America/Phoenix
4831662131951320000,America/Phoenix
2669539681763390000,America/Phoenix
2313541407626940000,America/Phoenix
7380009792320400000,America/Phoenix
1493014381792260000,America/Phoenix
5978131088796150000,America/Phoenix
7638572091785560000,America/Phoenix
4602873428767370000,America/Phoenix
564267096330464000,America/Phoenix
4971975599908000000,America/Phoenix
9141177828489020000,America/Phoenix
348804969487166000,America/Phoenix
709725701624347000,America/Phoenix
6186005079598830000,America/Phoenix
2534662207277050000,America/Phoenix
5210062273617200000,America/Phoenix
1810107846847740000,America/Phoenix
7418332058017800000,America/Phoenix
6775281420504030000,America/Phoenix
5945586020471080000,America/Phoenix
8856280632435490000,America/Phoenix
3847935543490180000,America/Phoenix
7834072303105770000,America/Phoenix
4775528211047700000,America/Phoenix
7902480891367990000,America/Phoenix
6384018116481520000,America/Phoenix
4072051763786040000,America/Phoenix
3911753492884490000,America/Phoenix
5571830984849670000,America/Phoenix
1315339373260030000,America/Phoenix
9199670961575060000,America/Phoenix
8745703118699710000,America/Phoenix
6118950427421950000,America/Phoenix
9187532944338230000,America/Phoenix
3943479161449350000,America/Phoenix
8329589970330750000,America/Phoenix
7409966681216510000,America/Phoenix
2599110983704650000,America/Phoenix
5756458182730130000,America/Phoenix
4228847671501040000,America/Phoenix
7592963892579290000,America/Phoenix
2520987288224660000,America/Phoenix
3476228122418940000,America/Phoenix
1351710160562940000,America/Phoenix
8953644403428830000,America/Phoenix
751756719644783000,America/Phoenix
496208741215777000,America/Phoenix
9194581729281830000,America/Phoenix
3680939578084500000,America/Phoenix
4754097687766960000,America/Phoenix
3712730232711570000,America/Phoenix
4411708924362310000,America/Phoenix
5659521538447610000,America/Phoenix
5840583611600930000,America/Phoenix
3625261391649860000,America/Phoenix
1841174857419940000,America/Phoenix
4934203198047690000,America/Phoenix
9176290774634820000,America/Phoenix
3630728531031770000,America/Phoenix
6828033881899380000,America/Phoenix
1281359359867860000,America/Phoenix
2546947828014710000,America/Phoenix
2999309597184330000,America/Phoenix
5644582756627340000,America/Phoenix
2040863368312360000,America/Phoenix
5465159445404840000,America/Phoenix
3953524198013200000,America/Phoenix
3173335486294300000,America/Phoenix
4810584301950740000,America/Phoenix
1260343830836770000,America/Phoenix
4892044510071030000,America/Phoenix
3632676922492340000,America/Phoenix
1069175913867470000,America/Edmonton
7523015134679750000,America/Edmonton
3585382869354560000,America/New_York
996545263020113000,America/New_York
3652386642244700000,America/New_York
3353762445094870000,America/New_York
8158185520202630000,America/New_York
2341615945830070000,America/New_York
82144094845516200,America/New_York
7149329171495420000,America/New_York
3963533944148680000,America/New_York
5687492597967090000,America/New_York
7243895156488900000,America/New_York
2996656551497120000,America/New_York
642264664026364000,America/New_York
7694590157437200000,America/New_York
3172447663589070000,America/New_York
8907409984317180000,America/New_York
1531784074280430000,America/New_York
5746639940009110000,America/New_York
3490541069181170000,America/New_York
4510195465008450000,America/New_York
660421086230881000,America/New_York
6702750715484150000,America/New_York
5815416380719260000,America/New_York
4843483620690010000,America/New_York
6530174476933060000,America/New_York
6002407047456180000,America/New_York
4480473492383920000,America/New_York
5735329199688540000,America/New_York
8442116307683850000,America/New_York
7487706378168040000,America/New_York
3613631502626420000,America/New_York
6644781807465160000,America/New_York
2309247799224100000,America/New_York
2215353657614430000,America/New_York
6200147046780450000,America/New_York
602588104481781000,America/New_York
1118714752330700000,America/New_York
5146500012228090000,America/New_York
8527005286290990000,America/New_York
1268138330032280000,America/New_York
6442911056406410000,America/New_York
8326683273309860000,America/New_York
738183499048806000,America/New_York
3033037195341620000,America/New_York
8932425638478220000,America/New_York
1175393438218550000,America/New_York
8230366127310660000,America/New_York
7535110053450040000,America/New_York
2888998381140810000,America/New_York
3474852638361830000,America/New_York
6901805242176250000,America/New_York
4573765502655170000,America/New_York
6638118724765520000,America/New_York
4910683290403700000,America/New_York
828832235527719000,America/New_York
3925478585414120000,America/New_York
7054130335452660000,America/New_York
8992745468528250000,America/New_York
337307221962101000,America/New_York
7412006385734390000,America/New_York
2138880934239960000,America/New_York
8176728614428480000,America/New_York
8899336205450560000,America/New_York
862682288742826000,America/New_York
6843488188956720000,America/New_York
9006895550181980000,America/New_York
4004223348029980000,America/New_York
5717101832583620000,America/New_York
92038577632884900,America/New_York
2654158616835680000,America/New_York
5117139312580260000,America/New_York
4629179940299280000,America/New_York
4380282358594570000,America/New_York
7195589625583490000,America/New_York
4306062162897110000,America/New_York
1982871099332660000,America/New_York
4326772901683980000,America/New_York
8525520622258060000,America/New_York
2901121765406840000,America/New_York
8185219830277420000,America/New_York
6494204163890850000,America/New_York
1253356761818560000,America/New_York
5428600892837070000,America/New_York
2873839205725430000,America/New_York
2298243529894100000,America/New_York
5301485687233190000,America/New_York
3148333350663980000,America/New_York
8779851920942840000,America/New_York
7140076174586530000,America/New_York
9025168436774560000,America/New_York
6538126175018180000,America/New_York
7266777801289640000,America/New_York
9112912725345520000,America/New_York
5060510610554370000,America/New_York
6932066158681730000,America/New_York
8315395491061120000,America/New_York
7755093122895030000,America/New_York
6600633227204980000,America/New_York
4638405750661530000,America/New_York
1113154600772620000,America/New_York
1879151806228630000,America/New_York
7481642173604980000,America/New_York
5992005353632620000,America/New_York
3766537101981070000,America/New_York
7145204994238310000,America/New_York
5708935501912900000,America/New_York
3805300659070460000,America/New_York
5374159040658120000,America/New_York
7111212665241030000,America/New_York
8422947100671780000,America/New_York
8766253309018680000,America/New_York
8874647403927700000,America/New_York
7768434985535880000,America/New_York
4973884979013960000,America/New_York
5004585018511060000,America/New_York
5383351300135020000,America/New_York
3410458533847050000,America/New_York
7716715553923040000,America/New_York
4221608592302960000,America/New_York
2699419836375480000,America/New_York
4102570770265390000,America/New_York
5220781998189890000,America/New_York
2576384357858170000,America/New_York
6689427889881050000,America/New_York
2378781559960200000,America/New_York
7361714854517680000,America/New_York
7317546185271190000,America/New_York
8468989429107110000,America/New_York
3189671383209620000,America/New_York
4700126197558500000,America/New_York
2172283217357360000,America/New_York
8224420289946470000,America/New_York
4937855910968900000,America/New_York
5778112609901120000,America/New_York
1405480117379480000,America/New_York
5563661163564870000,America/New_York
2932579304093430000,America/New_York
3103901497552030000,America/New_York
6335284410439990000,America/New_York
464478016665953000,America/New_York
3470124803266830000,America/New_York
2004008992146930000,America/New_York
3366828461784330000,America/New_York
1109260002004460000,America/New_York
6928012242471190000,America/New_York
997460533685165000,America/New_York
1855141443089110000,America/New_York
6529264612595340000,America/New_York
984760258065503000,America/New_York
8256382913688040000,America/New_York
2166893363625080000,America/New_York
8947096307448870000,America/New_York
815760176960221000,America/New_York
998291717150599000,America/New_York
8461613091533090000,America/New_York
3940995520753710000,America/New_York
2784003477814360000,America/New_York
8223837923339790000,America/New_York
4605930245483200000,America/New_York
5971849090686480000,America/New_York
8584051373895020000,America/New_York
3349756749177430000,America/New_York
4314790329708010000,America/New_York
4187675295218670000,America/New_York
7009883409524730000,America/New_York
7228243117803350000,America/New_York
5160040071995930000,America/New_York
1686208663804750000,America/New_York
8919469187904870000,America/New_York
6696217756553110000,America/New_York
3240047639771910000,America/New_York
5890383300934610000,America/New_York
685515611868750000,America/New_York
8460746871951090000,America/New_York
8784594069228180000,America/New_York
3532518691747420000,America/New_York
4758122953777080000,America/New_York
2761265486878240000,America/New_York
3029748132559120000,America/New_York
6830380200113900000,America/New_York
9188979807402140000,America/New_York
5952909218916530000,America/New_York
3111165299338110000,America/New_York
2221851219031110000,America/New_York
4139118567274450000,America/New_York
1770268488946160000,America/New_York
1476406671101880000,America/New_York
621138078872792000,America/New_York
8982398750943520000,America/New_York
5660574577338510000,America/New_York
5335873972013520000,America/New_York
3814437533999030000,America/New_York
4680338551287510000,America/New_York
3234629519287990000,America/New_York
8406660746467030000,America/New_York
7554777953072820000,America/New_York
1425375976455070000,America/New_York
695595562075228000,America/New_York
2963986539067780000,America/New_York
801095396863891000,America/New_York
6190941260791720000,America/New_York
2979124523438710000,America/New_York
8867804672322330000,America/New_York
4484800201282570000,America/New_York
4284655483818460000,America/New_York
3186167442749630000,America/New_York
8192534462505360000,America/New_York
2857391341195810000,America/New_York
6115207063123190000,America/New_York
2622185099404010000,America/New_York
8222430309170500000,America/New_York
1300195604760980000,America/New_York
4543017179111230000,America/New_York
5301267958462720000,America/New_York
2910768130442350000,America/New_York
3434233726093570000,America/New_York
6506133525751110000,America/New_York
5812320834568240000,America/New_York
3693103189966280000,America/New_York
4432770149776180000,America/New_York
6166390403971880000,America/New_York
7551037326072800000,America/New_York
5564086730295360000,America/New_York
3107648587312580000,America/New_York
4678991942903280000,America/New_York
5650559592132670000,America/New_York
3519571872657170000,America/New_York
8158807283748060000,America/New_York
4947206633794280000,America/New_York
6803596568316340000,America/New_York
2909929193738130000,America/New_York
7435673831034550000,America/New_York
5108488304801880000,America/New_York
496703628090966000,America/New_York
6058057815782380000,America/New_York
11559715717939600,America/New_York
8816459404543710000,America/New_York
7552954725190170000,America/New_York
5673474188305880000,America/New_York
3735333959341450000,America/New_York
492727226607597000,America/New_York
7565607508388220000,America/New_York
6415344433440730000,America/New_York
3879367749431120000,America/New_York
10698744144787700,America/New_York
6516415860627950000,America/New_York
1723500354739310000,America/New_York
1648124927077800000,America/New_York
790195391159263000,America/New_York
7791569942019880000,America/New_York
5206709170547880000,America/New_York
3941647474968430000,America/New_York
2835270093790760000,America/New_York
2788526996376910000,America/New_York
572036564431269000,America/New_York
1841264040621340000,America/New_York
4703661534895830000,America/New_York
5775551599328380000,America/New_York
9163504796267160000,America/New_York
3365146187740880000,America/New_York
2341975151855810000,America/New_York
5957429262683390000,America/New_York
2534461477512390000,America/New_York
5937787548623550000,America/New_York
6801672350951150000,America/New_York
2665706625006200000,America/New_York
458437129236139000,America/New_York
741058985704573000,America/New_York
785273187025900000,America/New_York
3398060553856350000,America/New_York
4275155273974020000,America/New_York
9029509504849000000,America/New_York
1588806628158520000,America/New_York
251178014192795000,America/New_York
2570905277901390,America/New_York
661729644146196000,America/New_York
6249876597955340000,America/New_York
7768174223542700000,America/New_York
2553026167140860000,America/New_York
5895564134639590000,America/New_York
333363422900954000,America/New_York
4693637493564150000,America/New_York
6051894398527920000,America/New_York
6664829370089850000,America/New_York
2748521691947360000,America/New_York
8953735298103640000,America/New_York
173113714660183000,America/New_York
88712362375492300,America/New_York
4719972728854010000,America/New_York
3462642174893940000,America/New_York
4673345508642710000,America/New_York
8327213538766210000,America/New_York
5936556927098540000,America/New_York
4431871921206600000,America/New_York
2679675312292740000,America/New_York
4269406445495610000,America/New_York
6969460231274010000,America/New_York
6749596235217040000,America/New_York
3120753499686600000,America/New_York
2122106254842680000,America/New_York
5364955102101240000,America/New_York
1914111996505020000,America/New_York
6841048427396530000,America/New_York
1220550210476920000,America/New_York
4642987716824690000,America/New_York
5017903408473160000,America/New_York
821097264726623000,America/New_York
4198224517543870000,America/New_York
3225796639170920,America/New_York
6582067659204250000,America/New_York
4783594666522580000,America/New_York
323473244543441000,America/New_York
5423470511331920000,America/New_York
3500407969901530000,America/New_York
5162263495152960000,America/New_York
7108781495509290000,America/New_York
8592041492120970000,America/New_York
4336282380827320000,America/New_York
8473875410797030000,America/New_York
3954691186481770000,America/New_York
8573639482087930000,America/New_York
33890589481707600,America/New_York
4620225145700160000,America/New_York
1345284171498440000,America/New_York
4374942605696410000,America/New_York
3618619258749290000,America/New_York
2990324124305420000,America/New_York
6432476797932890000,America/New_York
4763394574310090000,America/New_York
2200912934182660000,America/New_York
2245630723285360000,America/New_York
3354046570648120000,America/New_York
2377192312946370000,America/New_York
7097950983980410000,America/New_York
613383767229509000,America/New_York
1993442904407770000,America/New_York
5148120740979130000,America/New_York
7910873620393430000,America/New_York
3762593301164260000,America/New_York
7316973416375780000,America/New_York
6153968559027400000,America/New_York
6696645179627810000,America/New_York
6343940791149520000,America/New_York
6911269942365910000,America/New_York
7015690087265430000,America/New_York
4369968060458950000,America/New_York
5776995389621940000,America/New_York
3522315831688490000,America/New_York
9209848539305890000,America/New_York
7877430938994630000,America/New_York
8643405164554630000,America/New_York
6415298541580670000,America/New_York
1219493612017470000,America/New_York
1937538723965000000,America/New_York
5234820757603640000,America/New_York
7127707867146510000,America/New_York
5152078166651410000,America/New_York
5083462302087790000,America/New_York
8265313939227100000,America/New_York
59691302652894200,America/New_York
8906868960433770000,America/New_York
5925934664347210000,America/New_York
1046062902039170000,America/New_York
4116101600089120000,America/New_York
2205981014586170000,America/New_York
3126875620269530000,America/New_York
8213985849599160000,America/New_York
8155971941784470000,America/New_York
7159890699419260000,America/New_York
6531216163850970000,America/New_York
1753132533946610000,America/New_York
5358192157466580000,America/New_York
2495535710259750000,America/New_York
157673618457918000,America/New_York
2963053847001680000,America/New_York
5217634642419620000,America/New_York
5776967535340340000,America/New_York
5578325506192710000,America/New_York
2123333959752010000,America/New_York
4454215245716720000,America/New_York
8566309947531910000,America/New_York
465794482359830000,America/New_York
2598698938331370000,America/New_York
3542682953989680000,America/New_York
4677369758338530000,America/New_York
8638818063480160000,America/New_York
5497354348276130000,America/New_York
992372270331989000,America/New_York
2296314355990590000,America/New_York
1092839783920250000,America/New_York
55531008172952600,America/New_York
8522813529556930000,America/New_York
4028866767348120000,America/New_York
7815590866624800000,America/New_York
8376405201419080000,America/New_York
1108305706146470000,America/New_York
107097686070974000,America/New_York
8040588629006410000,America/New_York
7159972326826330000,America/New_York
730154655418470000,America/New_York
8683595242752310000,America/New_York
8311584108778810000,America/New_York
8053149633877690000,America/New_York
733844036629636000,America/New_York
2199267188542630000,America/New_York
2171894504703060000,America/New_York
6163442599642800000,America/New_York
1100614298082810000,America/New_York
6461395558733160000,America/New_York
8930821394916900000,America/New_York
8821611058321870000,America/New_York
7220973262594190000,America/New_York
4734371290399280000,America/New_York
7217215789827930000,America/New_York
5619222304159090000,America/New_York
3520853402493110000,America/New_York
7291347082411050000,America/New_York
4474949621870380000,America/New_York
6154379257411210000,America/New_York
5498262294787130000,America/New_York
5770920327890200000,America/New_York
5835791204306730000,America/New_York
8048745580288560000,America/New_York
7039435100009640000,America/New_York
6091607925589600000,America/New_York
3643092470199200000,America/New_York
7093805188018080000,America/New_York
9148678426177100000,America/New_York
4818881667648740000,America/New_York
5424871761612810000,America/New_York
7912067666808570000,America/New_York
4826182336209960000,America/New_York
7738642725458940000,America/New_York
8191797924941730000,America/New_York
242070892659920000,America/New_York
9076437518104890000,America/New_York
4410678649661620000,America/New_York
1714506143998660000,America/New_York
4825652999794790000,America/New_York
7897530985116760000,America/New_York
3894899099154230000,America/New_York
8542513102820360000,America/New_York
2395571416712500000,America/New_York
5464330227070100000,America/New_York
5582182751361920000,America/New_York
5237170528291730000,America/New_York
869111007948430000,America/New_York
3559422423192400000,America/New_York
2885485905661450000,America/New_York
5255972291219070000,America/New_York
9063225765792000000,America/New_York
8338218904417830000,America/New_York
3401619784475310000,America/New_York
7333726069857130000,America/New_York
6207556023148350000,America/New_York
7456703466739070000,America/New_York
7841585568073250000,America/New_York
4899169963193970000,America/New_York
6229965061098080000,America/New_York
6906024804591300000,America/New_York
3260742560925550000,America/New_York
6628195500074210000,America/New_York
2000838349172670000,America/New_York
2010016103197590000,America/New_York
5627904252074290000,America/New_York
7297220346493520000,America/New_York
7148459663018700000,America/New_York
2233199855788670000,America/New_York
1745578335553910000,America/New_York
7582450789698910000,America/New_York
8583748151262020000,America/New_York
5603116514462620000,America/New_York
8952359143628610000,America/New_York
6465806276215830000,America/New_York
3133056183177870000,America/New_York
757369495025202000,America/New_York
4325575511883820000,America/New_York
272819484819652000,America/New_York
8607596777893560000,America/New_York
6563915682460460000,America/New_York
3090106983743830000,America/New_York
5455454937123400000,America/New_York
8417197849639540000,America/New_York
2645754712558730000,America/New_York
6862892149629170000,America/New_York
4742207070317060000,America/New_York
37470044882853900,America/New_York
9177319977030950000,America/New_York
3784570650126990000,America/New_York
3072131744791380000,America/New_York
4097302443548920000,America/New_York
4478240468856460000,America/New_York
490019796074317000,America/New_York
4961100228197360000,America/New_York
6218085605817960000,America/New_York
998856969021136000,America/New_York
8976477731954700000,America/New_York
7547169286561060000,America/New_York
2558488701841640000,America/New_York
829322583666301000,America/New_York
4134847630144990000,America/New_York
6822388050358450000,America/New_York
3390138146289010000,America/New_York
4098609761197150000,America/New_York
690453959266026000,America/New_York
5542499542228920000,America/New_York
1439794276449920000,America/New_York
715667079588697000,America/New_York
1064112117197890000,America/New_York
3901129164299450000,America/New_York
4071991282495570000,America/New_York
5273707694143690000,America/New_York
4417789440524990000,America/New_York
5518521777882620000,America/New_York
7506300129430910000,America/New_York
7535645748838070000,America/New_York
304199174738670000,America/New_York
8733955270635270000,America/New_York
1710758125525950000,America/New_York
3629056123389840000,America/New_York
5994542372023130000,America/New_York
9050026763566710000,America/New_York
1230271030719120000,America/New_York
3984039009691240000,America/New_York
3018997176483500000,America/New_York
8875057425427650000,America/New_York
7433981271180310000,America/New_York
2517507636000230000,America/New_York
7116414718488180000,America/New_York
6346860309109700000,America/New_York
8559524751344100000,America/New_York
7799431287121170000,America/New_York
3283492708296650000,America/New_York
1776948911483200000,America/New_York
2709581171222240000,America/New_York
6283905255016310000,America/New_York
4269310395329770000,America/New_York
3058415293345970000,America/New_York
1904192676355610000,America/New_York
7734172081046110000,America/New_York
982923799368345000,America/New_York
9157859246614550000,America/New_York
4180993268559510000,America/New_York
8658813216801210000,America/New_York
6129761062917980000,America/New_York
1664719848815020000,America/New_York
4061536459139400000,America/New_York
4529974343426140000,America/New_York
793164766724161000,America/New_York
3876750500808870000,America/New_York
6418936212793530000,America/New_York
9202316216869230000,America/New_York
5181449210027160000,America/New_York
4284915942142430000,America/New_York
1803103253870970000,America/New_York
9057817804841460000,America/New_York
5097024330556410000,America/New_York
1492199578433950000,America/New_York
4950474645116930000,America/New_York
4213900563086540000,America/New_York
496858572677556000,America/New_York
8231931511723540000,America/New_York
6031871749231620000,America/New_York
8180283018895930000,America/New_York
3457718633469380000,America/New_York
3231279523890050000,America/New_York
8452222810055590000,America/New_York
4395706636990350000,America/New_York
932349952188068000,America/New_York
8490073638559830000,America/New_York
8721479636582740000,America/New_York
590968564629136000,America/New_York
5821606133097770000,America/New_York
1116295273010320000,America/New_York
118693972130481000,America/New_York
5399369650399540000,America/New_York
5369377757165770000,America/New_York
2020606512385290000,America/New_York
668428280114991000,America/New_York
3911895887458360000,America/New_York
3216736210528150000,America/New_York
4563748201926440000,America/New_York
4218999369126770000,America/New_York
2663109925048280000,America/New_York
6396272479102420000,America/New_York
5794538907586450000,America/New_York
7733857431668840000,America/New_York
4760562159063910000,America/New_York
6299606927578500000,America/New_York
6158300217670840000,America/New_York
4897463155575640000,America/New_York
4061572316682440000,America/New_York
5385017454227410000,America/New_York
6894469077947930000,America/New_York
7414310868100980000,America/New_York
2529970021684230000,America/New_York
2156799672228220000,America/New_York
4210937378474870000,America/New_York
6514156299283000000,America/New_York
8045105258384240000,America/New_York
3877890123196090000,America/New_York
2280077802486020000,America/New_York
4091335016030800000,America/New_York
4412140846634500000,America/New_York
6623027465830540000,America/New_York
1043933350899010000,America/New_York
9057532703909240000,America/New_York
4881783053756940000,America/New_York
8911368470440270000,America/New_York
7899443069958410000,America/New_York
4176035718303610000,America/New_York
1555344018558050000,America/New_York
8609330747424410000,America/New_York
8141181327960400000,America/New_York
7280224364458180000,America/New_York
2398303897520410000,America/New_York
3558898129278430000,America/New_York
8950043115936400000,America/New_York
1856951586440650000,America/New_York
4390048489293730000,America/New_York
2390662986465700000,America/New_York
6370420896915080000,America/New_York
7471829171994580000,America/New_York
2214952625711360000,America/New_York
8932094051729080000,America/New_York
1290920775563660000,America/New_York
1564463685496660000,America/New_York
3528488990514120000,America/New_York
7135524174341190000,America/New_York
6995297217172940000,America/New_York
2826305729045900000,America/New_York
2698644033932190000,America/New_York
2050586918958820000,America/New_York
6846642706136660000,America/New_York
6706226156296870000,America/New_York
970317685715873000,America/New_York
400109554900777000,America/New_York
6732308852365730000,America/New_York
5231313848399540000,America/New_York
5197083146746270000,America/New_York
9201807242159100000,America/New_York
3168149444043810000,America/New_York
5135316238073890000,America/New_York
1795444311732310000,America/New_York
3225942528431600000,America/New_York
8145583416938430000,America/New_York
8408014782554490000,America/New_York
2014783587630690000,America/New_York
4643559070421990000,America/New_York
3890256832288080000,America/New_York
6796829937421080000,America/New_York
2819692520530320000,America/New_York
5845362972204600000,America/New_York
6706400760894340000,America/New_York
5483820175624870000,America/New_York
2126865119564480000,America/New_York
8488950128828020000,America/New_York
3078298048079010000,America/New_York
2896723432357240000,America/New_York
2037503682779570000,America/New_York
2983617383176650000,America/New_York
4234916313748110000,America/New_York
7989858531053970000,America/New_York
4251733315783670000,America/New_York
7996934804357480000,America/New_York
17985349924445200,America/New_York
7124899807841880000,America/New_York
6754146361723590000,America/New_York
5219124227546300000,America/New_York
372006500694852000,America/New_York
6498297842154760000,America/New_York
5048482931491930000,America/New_York
5118019971489650000,America/New_York
8026098285581800000,America/New_York
4983900714740290000,America/New_York
4063993431790530000,America/New_York
3794191735087670000,America/New_York
77980192110590500,America/New_York
8046402285396570000,America/New_York
5418719841334080000,America/New_York
8313365686533360000,America/New_York
8379971763753810000,America/New_York
5666826500323180000,America/New_York
4577987008403480000,America/New_York
8376923182929080000,America/New_York
1521880540775130000,America/New_York
134586904582732000,America/New_York
5839921794206070000,America/New_York
422048993053499000,America/New_York
9031351021538600000,America/New_York
601632978459741000,America/New_York
1682487052930740000,America/New_York
3050709901572900000,America/New_York
6848695376585880000,America/New_York
5359244428502320000,America/New_York
8761168886347570000,America/New_York
2358207722040520000,America/New_York
4936533389974570000,America/New_York
6130227199021760000,America/New_York
6324006545485260000,America/New_York
5559148982342880000,America/New_York
2187423554257330000,America/New_York
9159257744604710000,America/New_York
1680926741370280000,America/New_York
2310930691467900000,America/New_York
5001064396986700000,America/New_York
430327590402163000,America/New_York
8612005270964020000,America/New_York
6912066137446860000,America/New_York
4603820889041030000,America/New_York
4062140729025870000,America/New_York
3410346038450970000,America/New_York
4302769065271480000,America/New_York
7842130704503060000,America/New_York
8314612988352470000,America/New_York
2562578401710340000,America/New_York
1867927572401020000,America/New_York
8826911675007350000,America/New_York
1558591136304210000,America/New_York
3695146452327870000,America/New_York
5111252659047790000,America/New_York
9078543330275060000,America/New_York
2263182823154860000,America/New_York
4511899385475200000,America/New_York
1521664155227930000,America/New_York
8472764318630700000,America/New_York
1188161430221960000,America/New_York
1239500310271370000,America/New_York
5906065258466520000,America/New_York
1841311603823840000,America/New_York
1042592690930920000,America/New_York
6504856692178210000,America/New_York
3127802219485850000,America/New_York
4201454392555490000,America/New_York
828467838130839000,America/New_York
338391885392367000,America/New_York
6267688478447010000,America/New_York
8101145866716200000,America/New_York
3048238074526490000,America/New_York
1499986363897840000,America/New_York
4682397063080740000,America/New_York
9200856878199180000,America/New_York
7671951163441360000,America/New_York
6931132712777130000,America/New_York
3545200491683570000,America/New_York
2794820674186190000,America/New_York
5676450759771200000,America/New_York
8298840813619380000,America/New_York
7278459549516720000,America/New_York
2577455701502990000,America/New_York
1818840863315620000,America/New_York
1498841602648720000,America/New_York
6950897736173190000,America/New_York
3587177542183880000,America/New_York
1847165866796780000,America/New_York
6249167890280120000,America/New_York
8141350446314110000,America/New_York
622677673801426000,America/New_York
8009512748561730000,America/New_York
189887911053525000,America/New_York
6759706190033930000,America/New_York
4343465542500010000,America/New_York
7363622862953450000,America/New_York
144582376162315000,America/New_York
5322379987999600000,America/New_York
3110031060823030000,America/New_York
4009439121568280000,America/New_York
6039863419831820000,America/New_York
6569143027382590000,America/New_York
3912032312044370000,America/New_York
1220459219622190000,America/New_York
6528569491489410000,America/New_York
2006992303609630000,America/New_York
7550771826605880000,America/New_York
7632968535709170000,America/New_York
718883255688102000,America/New_York
4841787457327800000,America/New_York
2060241437292220000,America/New_York
495313929250899000,America/New_York
3824158777963030000,America/New_York
2159172063705870000,America/New_York
3474108058625080000,America/New_York
4018378226008010000,America/New_York
3731106613640210000,America/New_York
879401411014204000,America/New_York
903572690680792000,America/New_York
384478236891792000,America/New_York
5319897989702820000,America/New_York
2369650069510310000,America/New_York
7609510742636560000,America/New_York
5871763207427870000,America/New_York
2200371578525700000,America/New_York
1887852968836240000,America/New_York
7424091139979180000,America/New_York
8046778513849950000,America/New_York
8014855622614820000,America/New_York
6850386133794330000,America/New_York
1136959594363360000,America/New_York
7122372035242710000,America/New_York
2843006657938970000,America/New_York
2793153748670130000,America/New_York
5374596891700680000,America/New_York
1620079687201760000,America/New_York
7541474527066220000,America/New_York
5075099231683770000,America/New_York
6857601708410870000,America/New_York
853631627639834000,America/New_York
5187255509507330000,America/New_York
7942275477999020000,America/New_York
4385400709426730000,America/New_York
5824685300027040000,America/New_York
3912209788376800000,America/New_York
1725521386313240000,America/New_York
2363254475684770000,America/New_York
36906933682421900,America/New_York
6957083785738300000,America/New_York
7730229831636580000,America/New_York
6840281832376150000,America/New_York
8178431436607010000,America/New_York
2137989975826430000,America/New_York
7917271757715000000,America/New_York
3521578168809940000,America/New_York
5928375823404650000,America/New_York
51688007980769500,America/New_York
7820718941537350000,America/New_York
25335725383824600,America/New_York
1143303858683700000,America/New_York
5706830863935010000,America/New_York
5339977254004630000,America/New_York
8251195648340540000,America/New_York
2998638671895920000,America/New_York
4664409648698440000,America/New_York
